Well,Well Position,Sample,Target,Task,Reporter,Quencher,Amp Status,Cq,Cq Mean,Cq Confidence,Cq SD,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Omit
285,L21,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,68.85536957,77.59894562,72.55457306,88.80865479,FALSE
286,L22,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,77.37474823,73.8997345,80.51347351,66.05294037,FALSE
287,L23,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,84.66106415,77.15055847,72.3303833,90.93849945,FALSE
288,L24,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,92.61995697,79.84088898,88.36026764,84.66106415,FALSE
289,M1,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,63.5872345,66.38983917,68.85613251,71.21031952,FALSE
290,M2,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,84.99913788,71.21031952,81.52391052,68.0714035,FALSE
291,M3,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,63.81144333,61.45725632,91.61328125,77.7123642,FALSE
292,M4,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,91.27696991,93.29484558,74.7976532,67.84719849,FALSE
293,M5,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,66.72333527,64.14598083,85.88539124,80.1703949,FALSE
294,M6,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,84.3165741,62.12892151,90.47980499,67.95597839,FALSE
295,M7,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,73.89509583,87.23010254,66.94744873,84.54068756,FALSE
296,M8,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,89.58333588,84.87686157,77.03274536,80.50656891,FALSE
297,M9,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,80.4081192,83.77204895,88.48153687,91.17268372,FALSE
298,M10,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,77.49271393,68.18585205,85.34187317,94.08808899,FALSE
299,M11,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,90.49989319,78.50189209,73.23174286,87.24810028,FALSE
300,M12,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,80.29598999,67.17667389,71.21338654,61.34587097,FALSE
301,M13,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,67.9567337,91.49131775,88.801651,73.78434753,FALSE
302,M14,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,79.94816589,84.54301453,76.2498703,73.44813538,FALSE
303,M15,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,73.22399902,63.69809341,67.73258972,70.31018829,FALSE
304,M16,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,63.58602524,80.06023407,66.38775635,82.63783264,FALSE
305,M17,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,91.16323853,70.76120758,67.9587326,82.41950989,FALSE
306,M18,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,67.9587326,64.14736176,79.8412323,90.93904114,FALSE
307,M19,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,79.50492859,82.1953125,73.89997864,67.39823914,FALSE
308,M20,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,70.76120758,79.8412323,86.67927551,73.45158386,FALSE
309,M21,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,85.44573975,89.25704956,80.51347351,76.47797394,FALSE
310,M22,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,90.71430969,88.02397156,65.04406738,73.00296021,FALSE
311,M23,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,80.28927612,75.02070618,77.37474823,67.5102005,FALSE
312,M24,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,90.4901123,84.10057831,70.64892578,86.79090881,FALSE
313,N1,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,79.2818222,68.0714035,75.35817719,82.64495087,FALSE
314,N2,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.68963623,90.38014221,80.73918152,84.43861389,FALSE
315,N3,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,65.82932281,88.02594757,80.40286255,84.77493286,FALSE
316,N4,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,72.21926117,93.51905823,66.16563416,81.63600922,FALSE
317,N5,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,82.07539368,74.67951202,77.92921448,68.5162735,FALSE
318,N6,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,63.02539063,81.73921967,75.8000946,67.95597839,FALSE
319,N7,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,93.28128052,84.98892212,88.35069275,82.18745422,FALSE
320,N8,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.23010254,71.09362793,80.95480347,62.46509933,FALSE
321,N9,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,71.10125732,62.35504913,88.25727844,75.36222839,FALSE
322,N10,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,79.7353363,70.31634521,64.03701019,67.17667389,FALSE
323,N11,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,80.74450684,69.41929626,68.52224731,84.2205658,FALSE
324,N12,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.13597107,62.1307869,75.13796997,89.82711029,FALSE
325,N13,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,68.29293823,65.71534729,70.75846863,82.41369629,FALSE
326,N14,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.00853729,90.93096924,74.68090057,64.37051392,FALSE
327,N15,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.45681763,71.31881714,64.9308548,82.18955231,FALSE
328,N16,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,62.68946838,88.01716614,72.77571869,67.39638519,FALSE
329,N17,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,81.6348114,87.46396637,89.93014526,77.26295471,FALSE
330,N18,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,61.34488678,86.79136658,63.81106567,88.58495331,FALSE
331,N19,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.23976898,63.026371,81.85900879,65.94094849,FALSE
332,N20,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,72.10639954,87.57606506,77.26295471,84.5493927,FALSE
333,N21,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,90.15382385,65.82875061,79.95298767,68.74327087,FALSE
334,N22,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,70.87311554,76.47797394,87.91188049,73.78764343,FALSE
335,N23,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,84.88525391,92.05947113,62.1295433,75.9174881,FALSE
336,N24,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,67.28601074,71.65779877,84.212677,63.25051498,FALSE
337,O1,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,66.95036316,70.2013855,63.92354965,61.68146515,FALSE
338,O2,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,91.38907623,66.27774048,70.9861145,74.57344818,FALSE
339,O3,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.01701355,75.13397217,70.87400818,68.40771484,FALSE
340,O4,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.24121857,65.49300385,78.16078186,83.76599121,FALSE
341,O5,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,74.45539093,91.6003952,78.82568359,84.092453,FALSE
342,O6,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,79.83421326,70.08509827,87.79039001,84.65274811,FALSE
343,O7,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,73.67098236,79.27392578,76.5845108,83.30804443,FALSE
344,O8,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,70.08509827,79.61009979,83.30804443,89.58333588,FALSE
345,O9,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,70.65273285,80.52024841,76.81993103,63.81275177,FALSE
346,O10,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,70.31634521,66.72814941,92.85464478,73.34387207,FALSE
347,O11,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,78.05337524,75.25009918,65.83110809,81.30516815,FALSE
348,O12,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,90.94842529,78.61402893,66.72814941,70.20420837,FALSE
349,O13,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,71.65502167,90.14648438,65.60327148,86.67233276,FALSE
350,O14,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,91.7154541,69.0774231,83.31024933,81.06886292,FALSE
351,O15,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,89.24992371,68.96535492,74.34469604,85.10336304,FALSE
352,O16,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,84.20680237,91.2671814,87.90509033,73.11192322,FALSE
353,O17,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,83.20420074,91.27532959,69.64021301,77.03875732,FALSE
354,O18,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,66.50144196,87.01557159,77.26295471,72.89109039,FALSE
355,O19,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.91236115,91.0511322,67.84663391,75.02097321,FALSE
356,O20,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,66.94983673,85.55828094,70.08861542,62.91427231,FALSE
357,O21,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,62.69002914,70.3126297,67.06181335,73.1150589,FALSE
358,O22,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,64.37148285,90.602211,76.92636108,67.28601074,FALSE
359,O23,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,71.99408722,75.69329071,78.27153015,92.05947113,FALSE
360,O24,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.68768311,75.46910095,69.07955933,91.27479553,FALSE
361,P1,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,65.1566925,78.83340454,72.10715485,69.52875519,FALSE
362,P2,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,76.70343018,85.55966187,70.31348419,73.90081787,FALSE
363,P3,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,85.2233429,91.27696991,81.74811554,87.68963623,FALSE
364,P4,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,73.11608887,77.37605286,91.27696991,87.35332489,FALSE
365,P5,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,71.54186249,74.90362549,80.05833435,89.47127533,FALSE
366,P6,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,91.6003952,87.454216,66.83538818,74.90362549,FALSE
367,P7,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,87.56627655,69.97303772,91.6003952,84.87686157,FALSE
368,P8,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,92.16069031,81.96333313,78.60157013,87.454216,FALSE
369,P9,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,77.04418945,66.39176178,71.10125732,92.06973267,FALSE
370,P10,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,76.93206024,91.62120056,81.19303894,65.1583252,FALSE
371,P11,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,77.71697998,81.41729736,85.22974396,74.6894455,FALSE
372,P12,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,88.36940765,80.4081192,69.97994995,78.05337524,FALSE
373,P13,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,65.04292297,81.40506744,91.04304504,70.75846863,FALSE
374,P14,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,65.15499878,92.16373444,83.19818115,87.79302979,FALSE
375,P15,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,74.34469604,65.26706696,70.53433228,67.9567337,FALSE
376,P16,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,84.87921906,88.46543884,72.32743835,69.63777161,FALSE
377,P17,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,67.39823914,71.09750366,64.70785522,75.1330719,FALSE
378,P18,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,88.13655853,78.49604034,71.09750366,92.84471893,FALSE
379,P19,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,65.04415894,80.73802185,84.99778748,77.82344818,FALSE
380,P20,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,78.15974426,74.5725708,92.06002808,80.73802185,FALSE
381,P21,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,64.93196869,76.92636108,61.56905746,85.44573975,FALSE
382,P22,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,86.90299988,84.43686676,81.4102478,65.49245453,FALSE
383,P23,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,91.94737244,88.13607025,71.20941162,84.10057831,FALSE
384,P24,Sample 1,Target 1,UNKNOWN,SYBR,None,NO_AMP,UNDETERMINED,,0,,TRUE,0.2,TRUE,3,39,70.08843994,88.47236633,66.8376236,76.02958679,FALSE
